"PUBLICATION","SCENARIO","CATEGORY","PRODUCT","FLOW","UNIT","REGION","YEAR","VALUE"
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Total energy supply","EJ","China",2023,16.146
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Total energy supply","EJ","China",2030,31.822
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Total energy supply","EJ","China",2035,43.506
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Total energy supply","EJ","China",2050,67.949
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Total energy supply","EJ","China",2030,35.312
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Total energy supply","EJ","China",2035,50.882
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Total energy supply","EJ","China",2050,80.408
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Total energy supply","EJ","India",2010,2.72
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Total energy supply","EJ","India",2022,6.266
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Total energy supply","EJ","India",2023,6.631
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Total energy supply","EJ","India",2030,11.018
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Total energy supply","EJ","India",2035,14.694
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Total energy supply","EJ","India",2050,26.974
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Total energy supply","EJ","India",2030,11.423
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Total energy supply","EJ","India",2035,16.545
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Total energy supply","EJ","India",2050,35.673
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Total energy supply","EJ","Japan",2010,0.77
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Total energy supply","EJ","Japan",2022,1.218
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Total energy supply","EJ","Japan",2023,1.378
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Total energy supply","EJ","Japan",2030,2.017
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Total energy supply","EJ","Japan",2035,2.538
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Total energy supply","EJ","Japan",2050,3.459
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Total energy supply","EJ","Japan",2030,2.324
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Total energy supply","EJ","Japan",2035,3.263
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Total energy supply","EJ","Japan",2050,4.811
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Total energy supply","EJ","Southeast Asia",2010,2.76
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Total energy supply","EJ","Southeast Asia",2022,5.814
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Total energy supply","EJ","Southeast Asia",2023,6.209
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Total energy supply","EJ","Southeast Asia",2030,8.216
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Total energy supply","EJ","Southeast Asia",2035,10.282
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Renewables","Total energy supply","EJ","Southeast Asia",2050,17.629
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Total energy supply","EJ","Southeast Asia",2030,10.413
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Total energy supply","EJ","Southeast Asia",2035,14.818
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Renewables","Total energy supply","EJ","Southeast Asia",2050,29.526
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Oil","Supply","Million barrels per day","World",2010,85.1
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Oil","Supply","Million barrels per day","World",2022,97.4
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Oil","Supply","Million barrels per day","World",2023,99.2
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Oil","Supply","Million barrels per day","World",2030,101.7
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Oil","Supply","Million barrels per day","World",2035,99.1
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Oil","Supply","Million barrels per day","World",2050,93.1
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Oil","Supply","Million barrels per day","World",2030,92.8
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Oil","Supply","Million barrels per day","World",2035,82
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Oil","Supply","Million barrels per day","World",2050,53.7
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Oil","Processing gains","Million barrels per day","World",2010,2.1
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Oil","Processing gains","Million barrels per day","World",2022,2.3
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Oil","Processing gains","Million barrels per day","World",2023,2.4
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Oil","Processing gains","Million barrels per day","World",2030,2.5
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Oil","Processing gains","Million barrels per day","World",2035,2.6
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Oil","Processing gains","Million barrels per day","World",2050,2.8
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Oil","Processing gains","Million barrels per day","World",2030,2.4
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Oil","Processing gains","Million barrels per day","World",2035,2.2
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Oil","Processing gains","Million barrels per day","World",2050,1.6
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Oil","Production","Million barrels per day","World",2010,83.2
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Oil","Production","Million barrels per day","World",2022,95.1
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Oil","Production","Million barrels per day","World",2023,96.9
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Oil","Production","Million barrels per day","World",2030,99.2
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Oil","Production","Million barrels per day","World",2035,96.5
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Oil","Production","Million barrels per day","World",2050,90.3
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Oil","Production","Million barrels per day","World",2030,90.4
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Oil","Production","Million barrels per day","World",2035,79.9
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Oil","Production","Million barrels per day","World",2050,52.1
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Conventional crude oil","Production","Million barrels per day","World",2010,66.8
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Conventional crude oil","Production","Million barrels per day","World",2022,62.9
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Conventional crude oil","Production","Million barrels per day","World",2023,62.7
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Conventional crude oil","Production","Million barrels per day","World",2030,59.4
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Conventional crude oil","Production","Million barrels per day","World",2035,57
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Conventional crude oil","Production","Million barrels per day","World",2050,54.3
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Conventional crude oil","Production","Million barrels per day","World",2030,54.9
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Conventional crude oil","Production","Million barrels per day","World",2035,46.6
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Conventional crude oil","Production","Million barrels per day","World",2050,28.9
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Tight oil","Production","Million barrels per day","World",2010,0.7
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Tight oil","Production","Million barrels per day","World",2022,8.2
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Tight oil","Production","Million barrels per day","World",2023,9.1
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Tight oil","Production","Million barrels per day","World",2030,11.2
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Tight oil","Production","Million barrels per day","World",2035,11.8
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Tight oil","Production","Million barrels per day","World",2050,10.7
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Tight oil","Production","Million barrels per day","World",2030,10.8
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Tight oil","Production","Million barrels per day","World",2035,10.4
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Tight oil","Production","Million barrels per day","World",2050,7.2
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Natural gas liquids","Production","Million barrels per day","World",2010,12.7
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Natural gas liquids","Production","Million barrels per day","World",2022,19.3
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Natural gas liquids","Production","Million barrels per day","World",2023,20.2
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Natural gas liquids","Production","Million barrels per day","World",2030,23.1
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Natural gas liquids","Production","Million barrels per day","World",2035,22.1
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Natural gas liquids","Production","Million barrels per day","World",2050,19.2
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Natural gas liquids","Production","Million barrels per day","World",2030,19.8
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Natural gas liquids","Production","Million barrels per day","World",2035,18.4
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Natural gas liquids","Production","Million barrels per day","World",2050,13.1
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Extra-heavy oil and bitumen","Production","Million barrels per day","World",2010,2.6
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Extra-heavy oil and bitumen","Production","Million barrels per day","World",2022,3.8
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Extra-heavy oil and bitumen","Production","Million barrels per day","World",2023,3.9
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Extra-heavy oil and bitumen","Production","Million barrels per day","World",2030,4.6
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Extra-heavy oil and bitumen","Production","Million barrels per day","World",2035,4.6
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Extra-heavy oil and bitumen","Production","Million barrels per day","World",2050,5.1
